date,t2m
07/10/2022,27.857702
08/10/2022,27.567442
09/10/2022,27.377417
10/10/2022,27.581797
11/10/2022,26.904942
12/10/2022,27.519108
13/10/2022,27.469158
14/10/2022,27.287167
15/10/2022,27.5532
16/10/2022,28.442177
17/10/2022,27.304337
18/10/2022,26.445469
19/10/2022,26.871548
20/10/2022,27.26761
21/10/2022,26.517227
22/10/2022,28.055609
23/10/2022,27.353117
24/10/2022,26.983694
25/10/2022,27.353365
26/10/2022,26.798937
27/10/2022,27.382975
28/10/2022,27.850773
29/10/2022,27.346067
30/10/2022,27.951633
31/10/2022,28.237175
01/11/2022,27.76258
02/11/2022,28.084574
03/11/2022,28.576046
04/11/2022,27.856033
05/11/2022,27.934683
06/11/2022,27.05526
07/11/2022,26.766855
08/11/2022,28.008715
09/11/2022,27.046825
10/11/2022,27.744398
11/11/2022,27.59521
12/11/2022,27.25483
13/11/2022,27.489206
14/11/2022,27.253344
15/11/2022,27.550703
16/11/2022,27.410267
17/11/2022,27.746162
18/11/2022,27.876793
19/11/2022,26.719545
20/11/2022,27.418467
21/11/2022,28.085516
22/11/2022,28.35793
23/11/2022,27.397224
24/11/2022,26.829237
25/11/2022,26.888556
26/11/2022,26.60302
27/11/2022,26.764355
28/11/2022,27.323753
29/11/2022,26.92906
30/11/2022,27.003057
01/12/2022,27.478615
02/12/2022,27.29086
03/12/2022,27.55177
04/12/2022,27.186697
05/12/2022,27.2047
06/12/2022,27.888716
07/12/2022,28.32711
08/12/2022,28.744835
09/12/2022,28.539145
10/12/2022,28.705418
11/12/2022,28.47838
12/12/2022,28.589518
13/12/2022,27.999502
14/12/2022,27.35529
15/12/2022,27.579712
16/12/2022,27.090132
17/12/2022,27.49639
18/12/2022,28.01667
19/12/2022,27.584522
20/12/2022,27.990269
21/12/2022,27.889868
22/12/2022,27.564135
23/12/2022,27.251516
24/12/2022,27.3355
25/12/2022,26.872581
26/12/2022,26.37607
27/12/2022,26.863213
28/12/2022,27.30338
29/12/2022,26.500994
30/12/2022,25.95925
31/12/2022,25.809874
01/01/2023,26.704268
02/01/2023,27.11506
03/01/2023,27.399622
04/01/2023,27.673864
05/01/2023,28.05078
06/01/2023,27.608526
07/01/2023,27.74268
08/01/2023,27.260355
09/01/2023,27.17821
10/01/2023,27.71514
11/01/2023,28.062458
12/01/2023,27.947271
13/01/2023,27.738295
14/01/2023,28.369991
15/01/2023,27.623737
16/01/2023,27.48763
17/01/2023,26.578686
18/01/2023,26.578709
19/01/2023,27.028143
20/01/2023,27.267452
21/01/2023,27.242052
22/01/2023,27.362999
23/01/2023,27.650564
24/01/2023,27.220354
25/01/2023,26.769127
26/01/2023,26.71594
27/01/2023,26.64137
28/01/2023,26.107521
29/01/2023,26.963268
30/01/2023,27.801754
31/01/2023,27.476023
01/02/2023,27.078608
02/02/2023,26.17434
03/02/2023,27.120945
04/02/2023,26.929813
05/02/2023,27.595634
06/02/2023,27.221972
07/02/2023,27.039158
08/02/2023,26.994316
09/02/2023,26.843699
10/02/2023,27.07454
11/02/2023,26.50431
12/02/2023,26.832672
13/02/2023,26.890358
14/02/2023,26.768309
15/02/2023,26.308521
16/02/2023,26.398293
17/02/2023,26.74842
18/02/2023,26.914616
19/02/2023,27.282623
20/02/2023,27.155329
21/02/2023,27.125528
22/02/2023,26.903996
23/02/2023,26.985447
24/02/2023,27.302711
25/02/2023,27.605833
26/02/2023,26.694069
27/02/2023,26.222168
28/02/2023,26.933895
01/03/2023,26.422592
02/03/2023,25.741776
03/03/2023,27.286537
04/03/2023,26.924654
05/03/2023,27.104067
06/03/2023,27.3256
07/03/2023,27.551836
08/03/2023,27.052494
09/03/2023,27.606007
10/03/2023,28.056976
11/03/2023,28.265997
12/03/2023,27.727213
13/03/2023,27.229202
14/03/2023,26.898003
15/03/2023,27.893837
16/03/2023,28.677877
17/03/2023,27.885475
18/03/2023,28.00117
19/03/2023,28.361074
20/03/2023,27.501453
21/03/2023,28.124634
22/03/2023,28.062859
23/03/2023,28.510468
24/03/2023,27.79725
25/03/2023,27.641705
26/03/2023,27.264723
27/03/2023,27.32352
28/03/2023,27.508665
29/03/2023,28.027508
30/03/2023,27.325775
31/03/2023,26.841717
01/04/2023,26.835852
02/04/2023,27.059746
03/04/2023,27.240303
04/04/2023,27.516731
05/04/2023,27.337473
06/04/2023,27.338875
07/04/2023,27.644985
08/04/2023,27.20545
09/04/2023,27.777348
10/04/2023,27.447855
11/04/2023,28.213427
12/04/2023,27.910116
13/04/2023,27.405806
14/04/2023,27.878296
15/04/2023,27.825716
16/04/2023,27.676277
17/04/2023,27.517857
18/04/2023,28.34454
19/04/2023,28.898987
20/04/2023,28.323229
21/04/2023,28.067453
22/04/2023,28.721052
23/04/2023,29.123348
24/04/2023,29.067387
25/04/2023,28.752438
26/04/2023,28.30755
27/04/2023,28.343678
28/04/2023,27.372765
29/04/2023,27.13458
30/04/2023,28.123356
01/05/2023,28.009588
02/05/2023,27.961914
03/05/2023,28.420742
04/05/2023,28.777548
05/05/2023,28.973959
06/05/2023,28.624773
07/05/2023,28.993155
08/05/2023,29.233755
09/05/2023,28.25721
10/05/2023,28.033607
11/05/2023,27.808138
12/05/2023,28.982218
13/05/2023,28.32448
14/05/2023,27.87714
15/05/2023,27.71869
16/05/2023,27.901192
17/05/2023,27.921701
18/05/2023,28.141708
19/05/2023,28.231464
20/05/2023,28.385893
21/05/2023,28.247496
22/05/2023,28.152296
23/05/2023,28.0084
24/05/2023,28.21222
25/05/2023,28.440113
26/05/2023,28.398716
27/05/2023,28.21318
28/05/2023,27.868723
29/05/2023,28.168268
30/05/2023,27.965914
31/05/2023,28.12788
01/06/2023,28.35588
02/06/2023,28.412542
03/06/2023,28.612719
04/06/2023,28.19207
05/06/2023,28.226244
06/06/2023,28.262537
07/06/2023,28.314953
08/06/2023,28.231194
09/06/2023,28.144707
10/06/2023,28.176641
11/06/2023,28.50779
12/06/2023,28.564003
13/06/2023,28.243315
14/06/2023,28.008175
15/06/2023,27.834063
16/06/2023,27.86138
17/06/2023,27.951752
18/06/2023,28.069826
19/06/2023,27.973654
20/06/2023,28.152245
21/06/2023,28.301989
22/06/2023,28.306583
23/06/2023,27.79874
24/06/2023,27.792923
25/06/2023,27.702538
26/06/2023,27.718239
27/06/2023,27.906143
28/06/2023,28.16464
29/06/2023,28.339773
30/06/2023,28.442928
01/07/2023,27.879549
02/07/2023,27.545643
03/07/2023,27.719261
04/07/2023,27.745262
05/07/2023,28.084217
06/07/2023,27.943575
07/07/2023,26.917831
08/07/2023,27.139944
09/07/2023,28.099808
10/07/2023,27.998232
11/07/2023,27.668766
12/07/2023,27.552156
13/07/2023,27.999306
14/07/2023,27.7984
15/07/2023,27.594591
16/07/2023,27.34426
17/07/2023,27.289202
18/07/2023,27.390959
19/07/2023,27.234945
20/07/2023,27.060232
21/07/2023,27.143658
22/07/2023,27.484606
23/07/2023,27.40113
24/07/2023,27.67869
25/07/2023,27.539082
26/07/2023,27.240181
27/07/2023,27.047886
28/07/2023,27.048937
29/07/2023,26.993662
30/07/2023,27.020216
31/07/2023,27.418919
01/08/2023,27.677147
02/08/2023,27.77087
03/08/2023,27.756464
04/08/2023,27.657808
05/08/2023,27.705477
06/08/2023,27.827288
07/08/2023,27.602974
08/08/2023,27.378864
09/08/2023,27.109415
10/08/2023,26.846214
11/08/2023,26.819492
12/08/2023,26.75715
13/08/2023,27.613308
14/08/2023,27.428757
15/08/2023,27.608305
16/08/2023,27.37249
17/08/2023,27.12545
18/08/2023,27.273293
19/08/2023,27.542603
20/08/2023,27.790754
21/08/2023,27.581686
22/08/2023,27.38149
23/08/2023,27.183048
24/08/2023,27.706015
25/08/2023,27.814003
26/08/2023,27.633556
27/08/2023,27.599573
28/08/2023,27.584827
29/08/2023,27.670654
30/08/2023,27.494734
31/08/2023,27.666937
01/09/2023,27.267038
02/09/2023,27.19918
03/09/2023,26.861956
04/09/2023,26.980204
05/09/2023,27.479126
06/09/2023,27.703777
07/09/2023,27.596323
08/09/2023,27.519987
09/09/2023,27.462841
10/09/2023,27.854212
11/09/2023,28.112896
12/09/2023,28.35575
13/09/2023,28.204943
14/09/2023,27.77131
15/09/2023,28.02982
16/09/2023,27.925264
17/09/2023,28.139292
18/09/2023,27.894934
19/09/2023,27.931889
20/09/2023,28.029316
21/09/2023,27.896288
22/09/2023,27.731537
23/09/2023,28.031816
24/09/2023,28.168388
25/09/2023,28.273224
26/09/2023,28.186483
27/09/2023,28.126785
28/09/2023,28.376032
29/09/2023,28.434444
30/09/2023,28.186577
01/10/2023,28.085388
02/10/2023,28.375847
03/10/2023,28.391665
04/10/2023,28.489834
05/10/2023,28.576406
06/10/2023,29.29441
07/10/2023,29.050594
08/10/2023,29.15168
09/10/2023,28.869917
10/10/2023,28.759922
11/10/2023,28.864288
12/10/2023,29.04037
13/10/2023,28.976658
14/10/2023,29.317614
15/10/2023,29.562435
16/10/2023,29.37101
17/10/2023,29.100288
18/10/2023,29.136223
19/10/2023,29.305786
20/10/2023,29.325623
21/10/2023,29.3379
22/10/2023,29.0821
23/10/2023,29.281504
24/10/2023,29.17573
25/10/2023,29.243706
26/10/2023,29.537987
27/10/2023,29.42704
28/10/2023,29.656878
29/10/2023,29.748955
30/10/2023,29.564432
31/10/2023,29.677254
01/11/2023,29.614712
02/11/2023,29.816044
03/11/2023,29.056288
04/11/2023,28.633406
05/11/2023,29.289211
06/11/2023,29.358307
07/11/2023,29.636024
08/11/2023,29.704678
09/11/2023,28.932264
10/11/2023,29.140055
11/11/2023,29.289673
12/11/2023,29.28298
13/11/2023,29.493307
14/11/2023,29.434364
15/11/2023,29.268076
16/11/2023,28.947676
17/11/2023,28.790745
18/11/2023,29.082397
19/11/2023,29.465261
20/11/2023,29.746208
21/11/2023,30.108747
22/11/2023,30.448372
23/11/2023,29.52121
24/11/2023,28.182861
25/11/2023,28.132542
26/11/2023,28.215979
27/11/2023,27.795284
28/11/2023,27.139845
29/11/2023,28.355858
30/11/2023,28.478607
01/12/2023,27.123312
02/12/2023,28.163527
03/12/2023,28.076084
04/12/2023,28.013964
05/12/2023,28.449934
06/12/2023,28.671959
07/12/2023,28.190264
08/12/2023,28.06585
09/12/2023,28.20117
10/12/2023,27.795444
11/12/2023,29.098167
12/12/2023,29.227604
13/12/2023,28.249735
14/12/2023,28.237904
15/12/2023,28.451002
16/12/2023,29.072365
17/12/2023,29.017555
18/12/2023,28.918709
19/12/2023,29.101236
20/12/2023,29.208906
21/12/2023,29.116201
22/12/2023,28.98543
23/12/2023,29.43848
24/12/2023,29.312263
25/12/2023,27.66637
26/12/2023,28.405462
27/12/2023,28.577324
28/12/2023,28.801659
29/12/2023,28.730896
30/12/2023,28.694908
31/12/2023,28.82795
01/01/2024,28.512133
02/01/2024,28.665087
03/01/2024,27.644352
04/01/2024,28.043304
05/01/2024,27.932177
06/01/2024,27.820131
07/01/2024,27.42331
08/01/2024,27.755629
09/01/2024,27.89579
10/01/2024,28.497433
11/01/2024,28.339285
12/01/2024,29.249573
13/01/2024,29.433743
14/01/2024,29.412666
15/01/2024,27.966486
16/01/2024,28.280312
17/01/2024,27.168793
18/01/2024,27.707285
19/01/2024,27.231071
20/01/2024,28.619358
21/01/2024,28.62092
22/01/2024,28.05329
23/01/2024,28.452522
24/01/2024,27.640482
25/01/2024,27.878546
26/01/2024,27.740976
27/01/2024,27.996834
28/01/2024,27.832802
29/01/2024,27.485313
30/01/2024,27.129284
31/01/2024,27.525661
01/02/2024,27.74094
02/02/2024,27.814167
03/02/2024,27.40914
04/02/2024,27.527529
05/02/2024,27.558266
06/02/2024,27.504822
07/02/2024,27.39711
08/02/2024,28.043818
09/02/2024,28.166317
10/02/2024,26.72972
11/02/2024,27.179892
12/02/2024,27.91071
13/02/2024,28.457336
14/02/2024,28.093298
15/02/2024,28.883532
16/02/2024,28.599815
17/02/2024,27.796986
18/02/2024,28.12902
19/02/2024,28.836246
20/02/2024,29.268887
21/02/2024,28.403008
22/02/2024,28.843414
23/02/2024,28.01903
24/02/2024,27.764067
25/02/2024,27.596825
26/02/2024,27.765158
27/02/2024,28.219746
28/02/2024,28.069286
29/02/2024,28.697884
01/03/2024,28.034857
02/03/2024,28.391357
03/03/2024,28.357204
04/03/2024,28.33609
05/03/2024,28.160278
06/03/2024,28.829634
07/03/2024,28.463417
08/03/2024,28.214897
09/03/2024,26.764988
10/03/2024,27.626991
11/03/2024,27.547112
12/03/2024,27.631735
13/03/2024,27.128475
14/03/2024,27.198965
15/03/2024,27.448278
16/03/2024,27.85226
17/03/2024,27.533075
18/03/2024,28.003185
19/03/2024,28.653025
20/03/2024,28.597748
21/03/2024,28.409248
22/03/2024,28.784428
23/03/2024,29.037191
24/03/2024,28.730734
25/03/2024,28.674568
26/03/2024,28.996117
27/03/2024,29.299818
28/03/2024,27.972181
29/03/2024,28.702633
30/03/2024,29.511919
31/03/2024,29.164864
01/04/2024,28.007378
02/04/2024,28.714165
03/04/2024,29.094482
04/04/2024,28.960562
05/04/2024,28.210707
06/04/2024,29.141262
07/04/2024,28.667599
08/04/2024,28.435947
09/04/2024,27.782133
10/04/2024,28.215164
11/04/2024,27.88727
12/04/2024,28.441723
13/04/2024,28.704145
14/04/2024,28.849497
15/04/2024,28.906603
16/04/2024,29.306389
17/04/2024,28.272251
18/04/2024,28.33187
19/04/2024,29.190613
20/04/2024,29.7177
21/04/2024,27.90228
22/04/2024,28.778133
23/04/2024,28.10886
24/04/2024,27.908823
25/04/2024,27.54426
26/04/2024,28.921898
27/04/2024,29.418983
28/04/2024,29.648394
29/04/2024,29.535069
30/04/2024,29.692558
01/05/2024,29.640045
02/05/2024,29.485935
03/05/2024,29.43914
04/05/2024,28.927372
05/05/2024,28.732222
06/05/2024,29.000237
07/05/2024,29.061485
08/05/2024,28.985653
09/05/2024,29.039589
10/05/2024,29.506361
11/05/2024,29.677208
12/05/2024,29.527306
13/05/2024,29.181301
14/05/2024,29.26001
15/05/2024,29.092638
16/05/2024,29.212498
17/05/2024,29.400126
18/05/2024,29.231358
19/05/2024,28.965206
20/05/2024,28.85494
21/05/2024,28.98076
22/05/2024,29.03101
23/05/2024,29.137886
24/05/2024,29.044294
25/05/2024,29.090464
26/05/2024,29.397678
27/05/2024,29.442186
28/05/2024,29.37364
29/05/2024,29.176785
30/05/2024,29.164799
31/05/2024,29.416887
01/06/2024,29.40775
02/06/2024,28.675272
03/06/2024,28.18747
04/06/2024,28.602226
05/06/2024,28.967644
06/06/2024,28.829498
07/06/2024,28.681572
08/06/2024,28.422153
09/06/2024,28.463339
10/06/2024,28.69118
11/06/2024,28.053843
12/06/2024,27.818506
13/06/2024,27.844215
14/06/2024,28.0136
15/06/2024,27.653229
16/06/2024,28.208138
17/06/2024,28.679588
18/06/2024,28.217075
19/06/2024,27.52183
20/06/2024,27.50598
21/06/2024,27.540741
22/06/2024,27.951136
23/06/2024,27.896933
24/06/2024,27.573801
25/06/2024,28.266197
26/06/2024,28.41292
27/06/2024,28.370005
28/06/2024,28.215185
29/06/2024,28.664555
30/06/2024,28.389458
01/07/2024,28.191101
02/07/2024,27.574104
03/07/2024,27.84996
04/07/2024,27.558506
05/07/2024,28.138126
06/07/2024,27.673738
07/07/2024,27.88698
08/07/2024,27.884983
09/07/2024,27.95562
10/07/2024,28.000124
11/07/2024,27.728418
12/07/2024,27.485525
13/07/2024,26.96119
14/07/2024,26.800816
15/07/2024,26.951002
16/07/2024,27.088633
17/07/2024,27.231192
18/07/2024,27.354277
19/07/2024,27.445639
20/07/2024,27.403524
21/07/2024,27.269005
22/07/2024,27.441233
23/07/2024,27.432957
24/07/2024,27.44152
25/07/2024,27.508978
26/07/2024,27.850166
27/07/2024,27.80307
28/07/2024,27.803274
29/07/2024,27.807686
30/07/2024,28.008774
31/07/2024,28.157145
01/08/2024,28.194515
02/08/2024,28.082022
03/08/2024,28.07568
04/08/2024,27.975685
05/08/2024,27.755718
06/08/2024,27.618347
07/08/2024,28.046635
08/08/2024,28.32285
09/08/2024,28.041458
10/08/2024,27.855972
11/08/2024,27.308899
12/08/2024,27.14209
13/08/2024,27.614895
14/08/2024,27.631138
15/08/2024,27.243517
16/08/2024,27.249905
17/08/2024,27.505272
18/08/2024,27.510553
19/08/2024,27.309822
20/08/2024,27.55552
21/08/2024,27.639523
22/08/2024,27.704777
23/08/2024,28.100939
24/08/2024,28.060068
25/08/2024,28.216604
26/08/2024,28.215324
27/08/2024,28.328901
28/08/2024,27.878006
29/08/2024,28.014143
30/08/2024,28.003212
31/08/2024,28.117714
01/09/2024,28.21616
02/09/2024,28.312132
03/09/2024,28.345577
04/09/2024,28.670341
05/09/2024,28.648441
06/09/2024,28.661669
07/09/2024,28.749624
08/09/2024,28.727861
09/09/2024,29.014225
10/09/2024,28.238548
11/09/2024,28.528782
12/09/2024,28.599396
13/09/2024,28.535461
14/09/2024,28.575771
15/09/2024,28.350958
16/09/2024,28.284777
17/09/2024,28.330696
18/09/2024,28.200523
19/09/2024,28.197124
20/09/2024,28.459513
21/09/2024,28.760376
22/09/2024,28.877485
23/09/2024,28.554264
24/09/2024,28.507063
25/09/2024,28.27679
26/09/2024,28.355888
27/09/2024,28.995283
28/09/2024,29.572968
29/09/2024,29.497185
30/09/2024,29.482096
01/10/2024,29.52295
02/10/2024,29.119144
03/10/2024,29.091879
04/10/2024,29.11536
05/10/2024,29.37711
06/10/2024,29.228323
07/10/2024,29.340485
08/10/2024,29.245161
09/10/2024,29.463266
10/10/2024,29.633022
11/10/2024,29.796658
12/10/2024,29.838654
13/10/2024,29.434532
14/10/2024,29.2193
15/10/2024,28.794085
16/10/2024,29.060404
17/10/2024,29.099243
18/10/2024,29.070204
19/10/2024,28.775007
20/10/2024,27.684717
21/10/2024,28.187548
22/10/2024,29.083305
23/10/2024,29.020731
24/10/2024,28.432299
25/10/2024,29.399096
26/10/2024,29.530605
27/10/2024,29.509783
28/10/2024,29.629631
29/10/2024,29.822065
30/10/2024,29.756248
31/10/2024,28.751896
01/11/2024,27.527517
02/11/2024,27.897554
03/11/2024,27.314043
04/11/2024,28.129536
05/11/2024,29.210876
06/11/2024,29.519585
07/11/2024,29.429667
08/11/2024,28.6657
09/11/2024,28.865807
10/11/2024,28.152931
11/11/2024,28.288206
12/11/2024,28.549757
13/11/2024,29.22075
14/11/2024,29.641975
15/11/2024,29.242867
16/11/2024,28.313334
17/11/2024,28.51339
18/11/2024,28.120346
19/11/2024,27.991808
20/11/2024,28.24943
21/11/2024,28.35999
22/11/2024,28.348742
23/11/2024,28.561117
24/11/2024,28.28357
25/11/2024,28.927572
26/11/2024,28.33123
27/11/2024,28.400728
28/11/2024,28.31383
29/11/2024,28.17651
30/11/2024,28.270128
01/12/2024,27.87592
02/12/2024,26.869398
03/12/2024,28.406618
04/12/2024,28.574148
05/12/2024,27.871223
06/12/2024,26.9306
07/12/2024,27.790337
08/12/2024,28.340439
09/12/2024,27.84449
10/12/2024,27.917038
11/12/2024,27.780928
12/12/2024,27.187185
13/12/2024,27.688896
14/12/2024,26.83671
15/12/2024,27.466604
16/12/2024,27.499332
17/12/2024,27.722864
18/12/2024,28.110949
19/12/2024,28.831617
20/12/2024,28.67222
21/12/2024,28.190027
22/12/2024,27.583748
23/12/2024,27.883667
24/12/2024,27.402954
25/12/2024,27.401583
26/12/2024,28.179457
27/12/2024,28.850777
28/12/2024,27.681252
29/12/2024,27.730822
30/12/2024,27.528578
31/12/2024,27.776302
01/01/2025,26.799248
02/01/2025,26.664774
03/01/2025,28.227898
04/01/2025,27.51365
05/01/2025,26.994122
06/01/2025,26.802498
07/01/2025,27.447802
08/01/2025,27.857155
09/01/2025,28.360998
10/01/2025,28.020315
11/01/2025,27.406809
12/01/2025,27.279175
13/01/2025,27.775644
14/01/2025,27.202972
15/01/2025,27.725058
16/01/2025,27.61448
17/01/2025,27.536654
18/01/2025,27.64673
19/01/2025,28.02211
20/01/2025,27.02413
21/01/2025,27.012514
22/01/2025,27.209969
23/01/2025,26.980906
24/01/2025,27.791039
25/01/2025,27.774235
26/01/2025,27.40725
27/01/2025,26.587345
28/01/2025,27.155182
29/01/2025,26.412682
30/01/2025,26.120594
31/01/2025,27.460598
01/02/2025,27.452389
